user_id,clip_duration,media_platform,age_new,day,tt,ad_complete,ad_brand_cat,genre_new,gender_new,l_ad_stop,u_ad_stop
8120,116,MOBILE WEB,50,Mon,19,0,drink,sports,Male,0,3.75
8121,168,MOBILE WEB,30,Wed,11,0,health_food,drama,Female,7.5,11.25
8122,83,MOBILE WEB,20,Mon,12,1,medicine,drama,Female,11.25,15
8123,195,MOBILE WEB,20,Thu,21,1,health_food,drama,Female,11.25,15
8124,60,MOBILE WEB,20,Thu,13,0,pet,drama,Female,7.5,11.25
8125,162,MOBILE WEB,60,Mon,13,0,health_food,information,Male,3.75,7.5
8126,232,MOBILE APP,10,Sat,13,0,education,entertainment,Female,3.75,7.5
8127,168,MOBILE WEB,30,Sat,15,0,drink,drama,Female,7.5,11.25
8128,173,MOBILE WEB,10,Tue,23,0,health_food,drama,Female,0,3.75
8129,213,MOBILE WEB,20,Wed,11,0,drink,sports,Male,7.5,11.25
8130,79,PC WEB,50,Mon,16,0,pet,drama,Male,7.5,11.25
8131,205,MOBILE WEB,50,Mon,8,0,food,entertainment,Male,3.75,7.5
8132,94,MOBILE WEB,30,Thu,23,0,food,drama,Female,3.75,7.5
8133,271,MOBILE WEB,10,Mon,14,0,education,entertainment,Female,3.75,7.5
8134,169,MOBILE WEB,20,Sun,11,1,food,drama,Female,11.25,15
8135,196,MOBILE WEB,30,Tue,23,1,food,information,Male,11.25,15
8136,161,MOBILE WEB,40,Wed,0,0,food,entertainment,Female,0,3.75
8137,122,MOBILE WEB,30,Mon,12,0,health_food,entertainment,Female,3.75,7.5
8138,62,MOBILE WEB,40,Sat,8,1,drink,sports,Male,11.25,15
8139,197,MOBILE WEB,20,Sat,17,0,education,entertainment,Female,3.75,7.5
8140,132,PC WEB,20,Sat,0,0,food,music,Male,3.75,7.5
8141,135,PC WEB,30,Wed,16,1,drink,sports,Male,11.25,15
8142,139,MOBILE WEB,30,Thu,22,0,electronics,drama,Female,3.75,7.5
8143,213,MOBILE WEB,40,Wed,10,0,drink,sports,Male,3.75,7.5
8144,184,MOBILE WEB,30,Fri,13,0,health_food,entertainment,Male,3.75,7.5
8145,72,PC WEB,40,Wed,13,1,drink,sports,Male,11.25,15
8146,157,MOBILE WEB,20,Sun,17,0,government,entertainment,Male,3.75,7.5
8147,688,MOBILE WEB,40,Sat,9,0,drink,sports,Male,0,3.75
8148,93,MOBILE WEB,30,Thu,13,0,drink,sports,Male,3.75,7.5
8149,236,MOBILE WEB,40,Thu,14,0,food,information,Female,3.75,7.5
8150,67,MOBILE WEB,40,Tue,20,1,drink,sports,Male,11.25,15
8151,110,PC WEB,40,Mon,10,0,drink,sports,Male,3.75,7.5
8152,213,MOBILE WEB,30,Tue,19,0,pet,entertainment,Female,7.5,11.25
8153,193,MOBILE WEB,30,Sun,23,0,drink,entertainment,Female,7.5,11.25
8154,221,MOBILE WEB,40,Mon,8,0,pet,entertainment,Female,3.75,7.5
8155,173,MOBILE WEB,30,Thu,18,0,medicine,drama,Female,3.75,7.5
8156,173,PC WEB,10,Fri,12,0,food,drama,Female,3.75,7.5
8157,163,MOBILE WEB,20,Mon,22,0,drink,entertainment,Female,3.75,7.5
8158,145,MOBILE WEB,40,Tue,16,0,food,drama,Female,7.5,11.25
8159,118,MOBILE WEB,50,Fri,21,1,corporation,sports,Male,11.25,15
8160,270,MOBILE WEB,40,Sat,14,1,health_food,entertainment,Female,11.25,15
8161,161,PC WEB,40,Wed,13,0,electronics,entertainment,Female,3.75,7.5
8162,93,MOBILE WEB,20,Sat,20,0,education,entertainment,Female,3.75,7.5
8163,179,MOBILE WEB,30,Fri,21,0,health_food,drama,Female,11.25,15
8164,265,MOBILE WEB,20,Sat,11,0,drink,entertainment,Female,7.5,11.25
8165,232,MOBILE WEB,20,Sat,11,0,education,entertainment,Female,3.75,7.5
8166,183,MOBILE WEB,40,Sun,22,0,drink,entertainment,Female,7.5,11.25
8167,79,MOBILE WEB,20,Mon,0,0,health_food,entertainment,Male,3.75,7.5
8168,65,MOBILE WEB,30,Fri,11,0,drink,sports,Male,3.75,7.5
8169,169,MOBILE WEB,30,Sat,15,0,food,entertainment,Female,3.75,7.5
8170,195,MOBILE WEB,30,Fri,9,0,movie,information,Male,3.75,7.5
8171,262,MOBILE WEB,30,Sun,19,0,finance,entertainment,Female,3.75,7.5
8172,115,MOBILE WEB,20,Fri,1,0,health_food,entertainment,Female,3.75,7.5
8173,99,MOBILE APP,20,Wed,9,0,corporation,entertainment,Female,3.75,7.5
8174,176,MOBILE APP,40,Thu,0,0,drink,drama,Female,3.75,7.5
8175,149,MOBILE WEB,60,Thu,18,1,movie,drama,Female,11.25,15
8176,165,MOBILE WEB,40,Sat,15,0,corporation,sports,Male,11.25,15
8177,118,MOBILE WEB,20,Fri,20,0,corporation,sports,Male,3.75,7.5
8178,117,MOBILE WEB,40,Fri,7,0,health_food,entertainment,Female,3.75,7.5
8179,193,MOBILE WEB,50,Tue,7,0,electronics,entertainment,Female,3.75,7.5
8180,163,PC WEB,50,Thu,10,0,drink,entertainment,Female,3.75,7.5
8181,109,MOBILE WEB,30,Mon,23,0,movie,entertainment,Female,3.75,7.5
8182,115,MOBILE WEB,20,Mon,23,0,health_food,entertainment,Female,3.75,7.5
8183,190,MOBILE WEB,20,Mon,11,0,drink,entertainment,Female,0,3.75
8184,115,MOBILE WEB,50,Wed,12,0,drink,sports,Male,7.5,11.25
8185,74,PC WEB,20,Sat,1,1,drink,sports,Male,11.25,15
8186,72,MOBILE WEB,30,Wed,13,1,drink,sports,Male,11.25,15
8187,709,MOBILE WEB,40,Sat,17,0,drink,sports,Male,7.5,11.25
8188,163,MOBILE WEB,10,Tue,18,0,food,drama,Female,3.75,7.5
8189,162,MOBILE WEB,50,Thu,12,0,movie,entertainment,Female,3.75,7.5
8190,71,PC WEB,30,Fri,11,0,corporation,entertainment,Female,3.75,7.5
8191,106,MOBILE WEB,30,Mon,0,0,food,drama,Male,3.75,7.5
8192,65,MOBILE WEB,30,Sun,11,0,drink,sports,Male,11.25,15
8193,190,MOBILE WEB,50,Mon,20,1,drink,entertainment,Female,11.25,15
8194,268,MOBILE APP,10,Thu,16,0,food,drama,Female,3.75,7.5
8195,271,MOBILE WEB,50,Fri,0,0,electronics,drama,Female,3.75,7.5
8196,178,MOBILE WEB,50,Sun,0,0,movie,drama,Female,3.75,7.5
8197,126,MOBILE WEB,10,Fri,21,0,health_food,drama,Female,11.25,15
8198,215,MOBILE WEB,30,Mon,23,0,drink,music,Female,7.5,11.25
8199,158,MOBILE WEB,10,Sun,20,0,education,entertainment,Female,3.75,7.5
8200,117,MOBILE WEB,20,Sat,1,0,health_food,entertainment,Female,3.75,7.5
8201,175,MOBILE WEB,30,Sun,23,0,education,drama,Female,0,3.75
8202,627,MOBILE WEB,50,Sat,18,1,drink,sports,Male,11.25,15
8203,205,MOBILE WEB,20,Sun,12,0,medicine,entertainment,Female,7.5,11.25
8204,135,MOBILE WEB,30,Mon,1,0,food,drama,Female,11.25,15
8205,85,MOBILE WEB,40,Mon,0,0,medicine,drama,Female,3.75,7.5
8206,103,PC WEB,60,Fri,11,1,drink,sports,Male,11.25,15
8207,170,MOBILE APP,60,Sat,14,1,food,entertainment,Male,11.25,15
8208,264,MOBILE WEB,40,Sat,17,0,drink,sports,Male,3.75,7.5
8209,118,MOBILE WEB,30,Fri,20,0,corporation,sports,Male,3.75,7.5
8210,212,MOBILE WEB,30,Sun,20,1,drink,sports,Male,11.25,15
8211,711,MOBILE WEB,20,Wed,17,1,drink,sports,Male,11.25,15
8212,180,MOBILE WEB,20,Wed,7,0,food,entertainment,Male,3.75,7.5
8213,114,PC WEB,20,Mon,0,0,food,entertainment,Female,3.75,7.5
8214,119,MOBILE WEB,30,Sat,7,0,corporation,sports,Male,7.5,11.25
8215,101,MOBILE WEB,40,Sat,14,0,drink,sports,Male,3.75,7.5
8216,106,MOBILE APP,30,Mon,16,0,food,entertainment,Female,0,3.75
8217,532,MOBILE WEB,40,Mon,13,0,drink,sports,Female,0,3.75
8218,121,MOBILE WEB,20,Sun,15,1,drink,sports,Male,11.25,15
8219,566,MOBILE APP,20,Mon,10,0,health_food,entertainment,Male,3.75,7.5
8220,119,MOBILE WEB,30,Fri,8,0,food,drama,Female,7.5,11.25
8221,215,MOBILE WEB,30,Mon,22,1,drink,music,Female,11.25,15
8222,86,MOBILE WEB,30,Wed,9,0,drink,sports,Male,3.75,7.5
8223,178,MOBILE WEB,40,Mon,12,0,electronics,entertainment,Male,3.75,7.5
8224,62,MOBILE WEB,40,Thu,15,0,corporation,sports,Male,7.5,11.25
8225,98,MOBILE WEB,30,Sat,12,0,drink,sports,Male,0,3.75
8226,91,MOBILE WEB,10,Tue,0,0,health_food,drama,Female,0,3.75
8227,61,MOBILE WEB,30,Wed,18,1,drink,sports,Male,11.25,15
8228,161,MOBILE WEB,40,Fri,13,0,drink,sports,Male,3.75,7.5
8229,122,MOBILE WEB,40,Sun,0,0,medicine,entertainment,Female,3.75,7.5
8230,96,MOBILE WEB,30,Wed,21,1,drink,sports,Male,11.25,15
8231,126,MOBILE WEB,30,Sat,15,0,drink,sports,Male,3.75,7.5
8232,169,MOBILE WEB,20,Wed,1,0,woman,entertainment,Female,3.75,7.5
8233,135,MOBILE WEB,20,Thu,23,0,pet,entertainment,Female,3.75,7.5
8234,213,MOBILE WEB,30,Wed,11,0,drink,sports,Male,11.25,15
8235,101,MOBILE WEB,30,Sat,14,0,drink,sports,Male,3.75,7.5
8236,65,MOBILE WEB,30,Tue,14,0,corporation,sports,Male,0,3.75
8237,118,MOBILE WEB,40,Fri,21,0,corporation,sports,Male,0,3.75
8238,65,MOBILE WEB,20,Tue,16,0,drink,sports,Male,3.75,7.5
8239,213,PC WEB,40,Wed,14,0,drink,sports,Male,7.5,11.25
8240,142,MOBILE WEB,40,Wed,17,0,drink,entertainment,Female,3.75,7.5
8241,67,MOBILE WEB,30,Tue,14,0,corporation,sports,Male,7.5,11.25
8242,112,MOBILE WEB,30,Sat,15,0,corporation,sports,Male,3.75,7.5
8243,167,MOBILE WEB,30,Wed,11,0,pet,entertainment,Female,3.75,7.5
8244,203,MOBILE WEB,20,Mon,18,0,drink,entertainment,Female,3.75,7.5
8245,74,MOBILE WEB,50,Fri,21,0,corporation,sports,Male,7.5,11.25
8246,169,MOBILE WEB,10,Wed,17,0,electronics,entertainment,Female,3.75,7.5
8247,195,MOBILE APP,20,Wed,20,0,corporation,entertainment,Female,3.75,7.5
8248,75,MOBILE WEB,20,Sat,17,0,pet,drama,Female,3.75,7.5
8249,186,MOBILE WEB,40,Sat,21,0,food,entertainment,Female,7.5,11.25
8250,240,MOBILE APP,20,Wed,19,0,education,entertainment,Male,3.75,7.5
8251,165,MOBILE WEB,40,Tue,0,0,education,entertainment,Male,0,3.75
8252,164,MOBILE WEB,10,Fri,3,1,movie,drama,Female,11.25,15
8253,747,MOBILE WEB,40,Thu,17,0,drink,sports,Male,3.75,7.5
8254,126,MOBILE WEB,60,Tue,9,0,corporation,sports,Male,11.25,15
8255,76,MOBILE WEB,40,Sun,1,0,health_food,entertainment,Male,7.5,11.25
8256,532,MOBILE WEB,30,Fri,13,0,drink,sports,Male,7.5,11.25
8257,165,MOBILE WEB,20,Sat,14,0,drink,entertainment,Female,0,3.75
8258,101,MOBILE WEB,30,Mon,8,0,movie,entertainment,Male,3.75,7.5
8259,143,PC WEB,20,Mon,9,1,government,entertainment,Male,11.25,15
8260,101,MOBILE WEB,20,Sat,13,0,corporation,sports,Male,3.75,7.5
8261,231,MOBILE WEB,10,Sat,15,1,movie,drama,Female,11.25,15
8262,232,MOBILE WEB,10,Sat,10,0,woman,entertainment,Female,3.75,7.5
8263,207,MOBILE WEB,10,Wed,8,0,health_food,entertainment,Female,7.5,11.25
8264,170,MOBILE WEB,30,Mon,7,0,drink,sports,Male,3.75,7.5
8265,103,MOBILE WEB,50,Wed,7,0,finance,drama,Male,0,3.75
8266,202,MOBILE WEB,20,Wed,10,0,food,entertainment,Male,7.5,11.25
8267,237,MOBILE WEB,30,Sat,18,0,corporation,sports,Male,3.75,7.5
8268,117,MOBILE WEB,30,Sat,22,0,health_food,entertainment,Female,3.75,7.5
8269,183,MOBILE WEB,10,Mon,21,0,drink,entertainment,Female,3.75,7.5
8270,180,MOBILE WEB,20,Thu,8,0,electronics,entertainment,Female,7.5,11.25
8271,134,MOBILE WEB,30,Mon,23,1,drink,entertainment,Female,11.25,15
8272,88,MOBILE WEB,20,Sat,13,0,drink,sports,Male,3.75,7.5
8273,65,MOBILE WEB,30,Tue,11,0,drink,sports,Male,3.75,7.5
8274,164,MOBILE WEB,30,Fri,11,0,drink,sports,Male,3.75,7.5
8275,83,MOBILE WEB,30,Sat,6,1,drink,sports,Male,11.25,15
8276,109,MOBILE WEB,40,Thu,17,0,food,information,Male,3.75,7.5
8277,99,MOBILE WEB,30,Thu,12,0,corporation,sports,Male,3.75,7.5
8278,88,MOBILE WEB,40,Sat,14,0,corporation,sports,Male,3.75,7.5
8279,167,MOBILE WEB,60,Sat,13,1,health_food,entertainment,Female,11.25,15
8280,99,MOBILE WEB,40,Sun,18,1,movie,drama,Female,11.25,15
8281,65,PC WEB,40,Tue,11,0,drink,sports,Male,3.75,7.5
8282,94,MOBILE WEB,40,Tue,11,0,corporation,sports,Male,3.75,7.5
8283,149,MOBILE WEB,30,Mon,8,0,food,entertainment,Male,3.75,7.5
8284,128,MOBILE WEB,50,Fri,22,0,movie,entertainment,Male,3.75,7.5
8285,188,MOBILE WEB,10,Sun,22,0,movie,drama,Female,3.75,7.5
8286,213,MOBILE WEB,30,Thu,11,0,health_food,sports,Male,3.75,7.5
8287,233,MOBILE WEB,50,Tue,23,0,medicine,drama,Female,3.75,7.5
8288,73,MOBILE WEB,20,Mon,18,0,food,drama,Female,3.75,7.5
8289,173,MOBILE WEB,40,Thu,13,0,education,drama,Female,3.75,7.5
8290,290,MOBILE WEB,20,Mon,6,0,medicine,entertainment,Female,3.75,7.5
8291,127,MOBILE WEB,40,Sun,15,0,movie,drama,Female,3.75,7.5
8292,211,MOBILE WEB,30,Fri,8,1,food,entertainment,Male,11.25,15
8293,70,MOBILE WEB,20,Sat,16,0,food,entertainment,Female,3.75,7.5
8294,170,MOBILE WEB,40,Mon,7,0,food,music,Female,3.75,7.5
8295,178,MOBILE WEB,30,Sat,1,0,drink,entertainment,Female,3.75,7.5
8296,64,MOBILE WEB,40,Fri,9,0,drink,sports,Male,3.75,7.5
8297,83,MOBILE WEB,20,Thu,14,0,drink,sports,Male,3.75,7.5
8298,154,MOBILE WEB,40,Sat,13,1,drink,sports,Male,11.25,15
8299,118,MOBILE WEB,20,Fri,20,0,corporation,sports,Male,0,3.75
8300,206,MOBILE WEB,40,Thu,14,0,drink,sports,Male,3.75,7.5
8301,67,MOBILE WEB,40,Sun,10,0,drink,sports,Male,3.75,7.5
8302,141,MOBILE WEB,40,Thu,6,0,electronics,drama,Male,3.75,7.5
8303,116,PC WEB,50,Tue,10,0,drink,sports,Male,3.75,7.5
8304,158,MOBILE APP,20,Wed,20,0,corporation,entertainment,Female,0,3.75
8305,237,MOBILE WEB,10,Mon,23,0,health_food,music,Female,7.5,11.25
8306,190,MOBILE WEB,20,Fri,21,0,health_food,entertainment,Female,3.75,7.5
8307,179,MOBILE WEB,40,Mon,13,0,food,drama,Female,3.75,7.5
8308,71,MOBILE WEB,40,Mon,13,0,food,entertainment,Female,3.75,7.5
8309,65,MOBILE WEB,40,Tue,12,0,food,sports,Male,3.75,7.5
8310,306,PC WEB,40,Fri,22,0,electronics,entertainment,Male,3.75,7.5
8311,135,PC WEB,40,Fri,11,0,health_food,information,Female,3.75,7.5
8312,121,MOBILE WEB,60,Fri,18,0,electronics,entertainment,Female,3.75,7.5
8313,152,MOBILE WEB,40,Mon,23,0,drink,entertainment,Female,3.75,7.5
8314,67,MOBILE WEB,10,Tue,13,0,corporation,sports,Male,7.5,11.25
8315,173,MOBILE APP,10,Mon,23,0,woman,drama,Female,7.5,11.25
8316,110,MOBILE WEB,30,Wed,10,0,corporation,entertainment,Female,3.75,7.5
8317,177,MOBILE WEB,40,Thu,7,1,corporation,sports,Male,11.25,15
8318,79,MOBILE WEB,30,Sun,18,0,corporation,sports,Female,7.5,11.25
8319,183,PC WEB,30,Wed,14,0,drink,entertainment,Male,3.75,7.5
8320,68,MOBILE WEB,30,Tue,12,0,corporation,sports,Male,3.75,7.5
8321,202,MOBILE WEB,40,Fri,7,0,medicine,entertainment,Female,7.5,11.25
8322,225,MOBILE WEB,20,Sun,0,1,food,entertainment,Female,11.25,15
8323,99,MOBILE WEB,40,Thu,12,0,drink,sports,Male,3.75,7.5
8324,208,MOBILE WEB,30,Thu,7,1,health_food,entertainment,Female,11.25,15
8325,73,MOBILE WEB,40,Tue,16,0,health_food,entertainment,Male,3.75,7.5
8326,349,PC WEB,50,Tue,0,0,drink,sports,Male,3.75,7.5
8327,132,MOBILE WEB,40,Fri,11,0,food,drama,Female,0,3.75
8328,189,PC WEB,40,Sat,20,0,drink,sports,Male,3.75,7.5
8329,196,PC WEB,50,Thu,17,1,education,entertainment,Male,11.25,15
8330,105,MOBILE WEB,30,Wed,12,1,corporation,sports,Male,11.25,15
8331,65,MOBILE WEB,40,Tue,21,0,drink,sports,Male,7.5,11.25
8332,120,MOBILE WEB,40,Mon,8,0,drink,sports,Male,3.75,7.5
8333,302,MOBILE WEB,30,Wed,14,0,electronics,information,Female,7.5,11.25
8334,133,MOBILE WEB,20,Sat,13,0,medicine,entertainment,Male,0,3.75
8335,97,MOBILE WEB,60,Tue,12,0,corporation,sports,Female,3.75,7.5
8336,61,MOBILE WEB,20,Tue,17,0,drink,sports,Male,3.75,7.5
8337,252,MOBILE WEB,30,Tue,0,0,food,entertainment,Female,3.75,7.5
8338,124,MOBILE WEB,40,Tue,11,0,food,entertainment,Female,0,3.75
8339,166,MOBILE WEB,20,Mon,14,1,medicine,drama,Female,11.25,15
8340,129,MOBILE WEB,40,Thu,11,0,woman,information,Female,3.75,7.5
8341,64,PC WEB,20,Fri,11,1,drink,sports,Male,11.25,15
8342,233,MOBILE WEB,20,Wed,1,0,drink,entertainment,Female,11.25,15
8343,101,PC WEB,60,Wed,12,0,health_food,sports,Male,3.75,7.5
8344,89,MOBILE WEB,40,Thu,11,1,drink,sports,Male,11.25,15
8345,64,MOBILE WEB,20,Tue,13,0,drink,sports,Male,3.75,7.5
8346,153,MOBILE WEB,20,Mon,16,0,food,entertainment,Female,11.25,15
8347,72,MOBILE WEB,30,Sun,12,0,drink,sports,Male,3.75,7.5
8348,101,MOBILE APP,30,Tue,13,0,corporation,sports,Male,3.75,7.5
8349,143,MOBILE WEB,20,Tue,9,0,education,entertainment,Female,3.75,7.5
8350,178,MOBILE WEB,30,Tue,12,0,electronics,entertainment,Female,7.5,11.25
8351,117,MOBILE WEB,40,Tue,16,0,medicine,drama,Female,11.25,15
8352,61,MOBILE WEB,30,Thu,3,1,drink,sports,Male,11.25,15
8353,87,MOBILE WEB,40,Sat,18,1,drink,sports,Male,11.25,15
8354,201,MOBILE WEB,30,Thu,23,0,food,drama,Female,11.25,15
8355,165,MOBILE WEB,50,Fri,13,0,health_food,entertainment,Female,3.75,7.5
8356,183,MOBILE WEB,20,Mon,22,0,drink,music,Female,3.75,7.5
8357,170,PC WEB,40,Sat,9,0,health_food,entertainment,Male,7.5,11.25
8358,73,MOBILE WEB,20,Fri,15,0,health_food,drama,Female,3.75,7.5
8359,627,MOBILE WEB,40,Sat,16,1,drink,sports,Male,11.25,15
8360,99,MOBILE WEB,30,Thu,12,0,corporation,sports,Male,0,3.75
8361,118,MOBILE APP,10,Sun,1,0,health_food,drama,Female,0,3.75
8362,201,MOBILE WEB,20,Sun,9,0,food,entertainment,Male,3.75,7.5
8363,65,PC WEB,30,Tue,11,0,drink,sports,Male,3.75,7.5
8364,116,MOBILE WEB,20,Sat,14,1,drink,sports,Female,11.25,15
8365,284,MOBILE WEB,30,Mon,19,0,food,current_affairs,Female,3.75,7.5
8366,228,MOBILE APP,10,Wed,0,1,drink,entertainment,Female,11.25,15
8367,154,MOBILE WEB,30,Sat,23,0,corporation,sports,Male,11.25,15
8368,116,MOBILE WEB,30,Wed,22,0,drink,drama,Female,0,3.75
8369,64,MOBILE WEB,20,Tue,19,0,food,drama,Male,3.75,7.5
8370,72,MOBILE WEB,20,Wed,14,1,drink,sports,Male,11.25,15
8371,213,MOBILE WEB,20,Tue,17,0,drink,music,Female,3.75,7.5
8372,252,MOBILE WEB,10,Sun,10,0,woman,entertainment,Male,3.75,7.5
8373,67,MOBILE WEB,40,Sun,10,0,corporation,sports,Male,3.75,7.5
8374,115,MOBILE WEB,50,Wed,13,1,drink,sports,Male,11.25,15
8375,212,MOBILE APP,20,Fri,19,0,food,entertainment,Female,3.75,7.5
8376,101,MOBILE WEB,20,Sat,12,0,corporation,sports,Male,3.75,7.5
8377,101,MOBILE WEB,40,Sat,12,0,woman,sports,Female,3.75,7.5
8378,141,MOBILE WEB,30,Wed,10,0,food,entertainment,Female,11.25,15
8379,124,MOBILE WEB,30,Fri,0,0,drink,drama,Female,3.75,7.5
8380,206,MOBILE WEB,30,Thu,14,0,food,sports,Male,11.25,15
8381,627,MOBILE WEB,30,Sat,17,1,drink,sports,Male,11.25,15
8382,115,PC WEB,20,Tue,19,1,drink,sports,Male,11.25,15
8383,237,MOBILE WEB,40,Sat,15,0,corporation,sports,Male,3.75,7.5
8384,192,MOBILE WEB,40,Thu,11,0,drink,entertainment,Male,3.75,7.5
8385,108,MOBILE WEB,40,Mon,10,0,electronics,entertainment,Female,3.75,7.5
8386,298,PC WEB,20,Sun,16,1,education,entertainment,Female,11.25,15
8387,131,MOBILE WEB,50,Mon,20,0,pet,entertainment,Male,0,3.75
8388,141,MOBILE WEB,20,Sat,9,0,drink,entertainment,Female,3.75,7.5
8389,97,MOBILE WEB,40,Wed,13,1,drink,sports,Male,11.25,15
8390,175,MOBILE WEB,20,Fri,21,0,food,entertainment,Female,7.5,11.25
8391,787,MOBILE WEB,40,Mon,21,0,drink,sports,Male,3.75,7.5
8392,122,MOBILE APP,10,Mon,22,0,food,drama,Female,3.75,7.5
8393,181,MOBILE WEB,40,Thu,13,0,medicine,drama,Male,7.5,11.25
8394,179,MOBILE WEB,30,Sat,0,0,education,entertainment,Female,11.25,15
8395,597,MOBILE WEB,30,Sat,15,1,corporation,sports,Male,11.25,15
8396,118,MOBILE WEB,20,Mon,19,0,government,entertainment,Female,3.75,7.5
8397,142,PC WEB,40,Fri,17,0,drink,sports,Male,7.5,11.25
8398,185,MOBILE WEB,30,Mon,19,0,drink,entertainment,Male,3.75,7.5
8399,110,MOBILE WEB,50,Wed,16,0,drink,sports,Male,0,3.75
8400,180,MOBILE WEB,30,Wed,9,0,government,entertainment,Female,3.75,7.5
8401,68,MOBILE WEB,50,Sun,15,1,drink,sports,Male,11.25,15
8402,210,MOBILE WEB,40,Thu,12,0,health_food,drama,Female,3.75,7.5
8403,67,MOBILE WEB,30,Tue,12,0,corporation,sports,Male,3.75,7.5
8404,67,MOBILE WEB,40,Sun,15,0,drink,sports,Male,7.5,11.25
8405,135,MOBILE WEB,40,Tue,13,1,health_food,drama,Female,11.25,15
8406,86,MOBILE APP,10,Tue,21,1,drink,entertainment,Female,11.25,15
8407,67,MOBILE WEB,50,Tue,13,0,corporation,sports,Male,7.5,11.25
8408,176,MOBILE WEB,20,Thu,2,0,drink,drama,Male,3.75,7.5
8409,183,MOBILE WEB,40,Tue,22,0,education,drama,Female,0,3.75
8410,84,MOBILE WEB,40,Sun,20,0,education,drama,Male,0,3.75
8411,85,MOBILE WEB,50,Wed,23,0,education,drama,Female,3.75,7.5
8412,169,MOBILE WEB,40,Wed,18,0,food,entertainment,Female,3.75,7.5
8413,152,MOBILE WEB,10,Mon,20,0,drink,drama,Female,3.75,7.5
8414,67,MOBILE WEB,40,Sat,10,0,drink,sports,Male,11.25,15
8415,91,MOBILE WEB,20,Sat,20,1,drink,drama,Male,11.25,15
8416,180,MOBILE WEB,20,Sun,16,0,corporation,sports,Male,0,3.75
8417,213,PC WEB,60,Thu,6,0,drink,sports,Male,7.5,11.25
8418,122,MOBILE WEB,50,Sat,16,0,food,drama,Female,3.75,7.5
8419,171,MOBILE WEB,50,Sun,9,0,drink,sports,Female,7.5,11.25
8420,149,PC WEB,20,Mon,19,0,drink,entertainment,Female,3.75,7.5
8421,96,MOBILE WEB,30,Thu,15,0,movie,sports,Male,3.75,7.5
8422,71,MOBILE WEB,30,Fri,0,0,education,entertainment,Male,3.75,7.5
8423,226,MOBILE WEB,20,Sun,0,0,medicine,entertainment,Male,3.75,7.5
8424,116,MOBILE WEB,60,Thu,12,0,food,sports,Male,7.5,11.25
8425,204,MOBILE APP,20,Fri,20,0,government,music,Female,3.75,7.5
8426,75,MOBILE WEB,20,Wed,20,1,drink,sports,Male,11.25,15
8427,130,MOBILE WEB,30,Sun,0,0,movie,drama,Female,3.75,7.5
8428,64,MOBILE WEB,20,Mon,14,0,finance,sports,Male,7.5,11.25
8429,500,MOBILE WEB,40,Fri,18,0,drink,sports,Male,3.75,7.5
8430,239,PC WEB,30,Fri,14,0,corporation,sports,Male,0,3.75
8431,136,MOBILE WEB,20,Sat,21,0,food,drama,Female,11.25,15
8432,419,MOBILE WEB,40,Tue,11,0,drink,sports,Male,3.75,7.5
8433,94,MOBILE WEB,40,Fri,0,1,government,drama,Female,11.25,15
8434,126,MOBILE WEB,20,Tue,9,0,health_food,entertainment,Female,3.75,7.5
8435,261,MOBILE WEB,20,Fri,23,0,drink,drama,Female,0,3.75
8436,79,MOBILE WEB,40,Mon,7,0,drink,sports,Male,3.75,7.5
8437,188,MOBILE WEB,30,Fri,0,0,government,entertainment,Female,3.75,7.5
8438,170,MOBILE WEB,30,Sun,16,0,movie,entertainment,Female,0,3.75
8439,232,PC WEB,20,Sat,22,0,government,entertainment,Female,11.25,15
8440,96,MOBILE WEB,20,Wed,20,0,drink,sports,Male,0,3.75
8441,64,MOBILE WEB,40,Sun,11,1,drink,sports,Male,11.25,15
8442,232,MOBILE APP,10,Mon,17,0,education,entertainment,Female,0,3.75
8443,103,MOBILE WEB,40,Wed,20,1,drink,entertainment,Female,11.25,15
8444,252,MOBILE WEB,40,Tue,20,0,health_food,entertainment,Female,7.5,11.25
8445,204,MOBILE WEB,10,Sat,9,0,food,entertainment,Female,3.75,7.5
8446,61,PC WEB,30,Wed,12,0,drink,sports,Male,3.75,7.5
8447,206,PC WEB,30,Sat,17,0,drink,sports,Male,7.5,11.25
8448,178,PC WEB,50,Sun,14,0,government,drama,Female,7.5,11.25
8449,127,MOBILE WEB,30,Thu,21,0,government,entertainment,Female,3.75,7.5
8450,84,MOBILE WEB,40,Wed,19,0,drink,sports,Male,3.75,7.5
8451,83,MOBILE WEB,30,Thu,17,0,drink,sports,Male,3.75,7.5
8452,195,MOBILE APP,20,Wed,15,0,corporation,entertainment,Female,3.75,7.5
8453,159,MOBILE WEB,40,Tue,23,0,drink,drama,Female,3.75,7.5
8454,168,MOBILE WEB,30,Sat,1,0,food,entertainment,Female,3.75,7.5
8455,245,MOBILE WEB,50,Tue,17,0,electronics,drama,Female,0,3.75
8456,164,MOBILE WEB,30,Fri,11,0,drink,sports,Male,3.75,7.5
8457,271,MOBILE WEB,20,Fri,0,0,medicine,drama,Female,3.75,7.5
8458,398,MOBILE WEB,20,Tue,11,0,drink,sports,Male,7.5,11.25
8459,116,MOBILE WEB,60,Sat,14,1,finance,sports,Male,11.25,15
8460,88,MOBILE WEB,50,Sat,23,1,food,drama,Female,11.25,15
8461,160,PC WEB,30,Fri,23,0,drink,entertainment,Male,0,3.75
